billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,payer_account_id,linked_account_id,resource_id,service,sku,usage_type,operation,region,availability_zone,quantity,unit,currency,public_ondemand_unit_price,list_cost,ondemand_cost_equivalent,unblended_cost,amortized_cost,effective_cost,net_cost,credit_amount,tax_amount,support_fee_amount,marketplace_fee_amount,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000050,AWS-2026-07-0001,usage,RDSDatabase,777700000001,999999999999,rdsdatabase-999999-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,633,Hrs,USD,2.620000,1658.460000,1658.460000,1077.990000,1077.990000,1077.990000,1077.990000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000051,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,999999999999,rdsdatabase-999999-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1658.460000,1658.460000,580.470000,-580.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000052,AWS-2026-07-0001,usage,Network,777700000001,999999999999,network-999999-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,945000,Requests,USD,0.010000,9450.000000,9450.000000,9450.000000,9450.000000,9450.000000,9450.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000053,AWS-2026-07-0001,usage,Network,777700000001,999999999999,network-999999-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1638,GB,USD,1.200000,1965.600000,1965.600000,1965.600000,1965.600000,1965.600000,1965.600000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000054,AWS-2026-07-0001,usage,Marketplace,777700000001,999999999999,marketplace-999999-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,705,Hrs,USD,2.500000,1762.500000,1762.500000,1762.500000,1762.500000,1762.500000,1762.500000,0.000000,0.000000,0.000000,1762.500000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000055,AWS-2026-07-0001,support,Support,777700000001,999999999999,support-999999999999,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1920.000000,1920.000000,1920.000000,1920.000000,1920.000000,1920.000000,0.000000,0.000000,1920.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000056,AWS-2026-07-0001,tax,Tax,777700000001,999999999999,tax-monthly,Tax,TAX-US,Tax,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,8623.850000,0.000000,8623.850000,8623.850000,8623.850000,0.000000,0.000000,8623.850000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000057,AWS-2026-07-0001,credit,Credit,777700000001,999999999999,credit-july,AWS Credit,CREDIT-SUPPORT-GOODWILL,Credit,Support,us-east-1,us-east-1a,1,USD,USD,0.000000,-40000,0.000000,-40000,-40000,-40000,-40000,-40000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000058,AWS-2026-07-0001,refund,Credit,777700000001,999999999999,refund-july,AWS Refund,REFUND-MARKETPLACE,Refund,Support,us-east-1,us-east-1a,1,USD,USD,0.000000,-12000,0.000000,-12000,-12000,-12000,-12000,-12000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000004,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,111111111111,ec2compute-111111-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1186.600000,1186.600000,415.310000,-415.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,prod,Priya Kumar,CC-1001,false
